chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr4	68424445	68473055	+	STAP1	STAP1	74	6.06E-1	Simul
chr4	68478369	68566897	-	UBA6	UBA6	79	6.53E-1	Simul
chr4	68605045	68620078	-	GNRHR	GNRHR	33	6.51E-1	Simul
chr4	68686593	68749750	-	TMPRSS11D	TMPRSS11D	58	4.36E-1	Simul
chr4	68775102	68829858	-	TMPRSS11A	TMPRSS11A	67	1.03E-1	Simul
chr4	68918915	68995598	-	TMPRSS11F	TMPRSS11F	57	3.2E-2	Simul
chr4	69054241	69083798	-	TMPRSS11BNL	TMPRSS11BNL	29	8.32E-2	Simul
chr4	69092370	69111438	-	TMPRSS11B	TMPRSS11B	31	1.24E-1	Simul
chr4	69176104	69215807	-	YTHDC1	YTHDC1	13	4.83E-1	Simul
chr4	69917080	69978705	+	UGT2B7	UGT2B7	71	2.95E-2	Simul
chr4	70065668	70080449	-	UGT2B11	UGT2B11	27	2.6E-2	Simul
chr4	70146216	70160768	+	UGT2B28	UGT2B28	7	9.29E-1	Simul
chr4	70345882	70391732	-	UGT2B4	UGT2B4	113	1.59E-1	Simul
chr4	70454134	70518965	-	UGT2A1	UGT2A1	125	1.8E-1	Simul
chr4	70586879	70653679	-	SULT1B1	SULT1B1	66	5.99E-2	Simul
chr4	70676497	70725870	-	SULT1E1	SULT1E1	60	6.12E-2	Simul
chr4	70796798	70812289	+	CSN1S1	CSN1S1	39	1.91E-1	Simul
chr4	70820973	70826725	-	CSN2	CSN2	33	1.24E-1	Simul
chr4	70861646	70868287	+	STATH	STATH	35	1.05E-1	Simul
chr4	70894129	70902255	+	HTN3	HTN3	34	7.1E-2	Simul
chr4	70916118	70924562	+	HTN1	HTN1	31	6.31E-2	Simul
chr4	70999332	71042516	+	C4orf40	C4orf40	61	1.55E-1	Simul
chr4	71062212	71070293	+	ODAM	ODAM	66	4.86E-1	Simul
chr4	71091787	71100969	+	FDCSP	FDCSP	76	4.84E-1	Simul
chr4	71108304	71117145	+	CSN3	CSN3	73	3.88E-1	Simul
chr4	71200682	71202833	+	CABS1	CABS1	73	2.17E-1	Simul
chr4	71226477	71232875	+	SMR3A	SMR3A	70	2.02E-1	Simul
chr4	71235809	71255961	+	SMR3B	SMR3B	69	1.79E-1	Simul
chr4	71296208	71348714	+	MUC7	MUC7	75	7.22E-1	Simul
chr4	71384256	71398459	+	AMTN	AMTN	61	6.9E-1	Simul
chr4	71457972	71473005	+	AMBN	AMBN	38	9.79E-1	Simul
chr4	71494460	71552533	+	ENAM	ENAM	32	9.19E-1	Simul
chr4	71521257	71547534	-	IGJ	IGJ	21	7.8E-1	Simul
chr4	71554195	71556267	+	UTP3	UTP3	17	7.32E-1	Simul
chr4	71569920	71673032	+	RUFY3	RUFY3	16	7.6E-1	Simul
chr4	71681498	71705662	-	GRSF1	GRSF1	10	7.59E-1	Simul
chr4	71768042	71888166	+	MOB1B	MOB1B	34	2.67E-1	Simul
chr4	71858254	71896631	+	DCK	DCK	26	2.23E-1	Simul
chr4	72053002	72437804	+	SLC4A4	SLC4A4	129	1.77E-1	Simul
chr4	72607409	72669758	-	GC	GC	70	6.26E-1	Simul
chr4	72897520	73013784	+	NPFFR2	NPFFR2	29	4.27E-1	Simul
chr4	73146685	73434516	-	ADAMTS3	ADAMTS3	80	5.7E-1	Simul
chr4	73921796	73935472	-	COX18	COX18	21	4.85E-1	Simul
chr4	73939092	74124515	-	ANKRD17	ANKRD17	43	5.81E-1	Simul
chr4	74262830	74287129	+	ALB	ALB	25	9.5E-1	Simul
chr4	74296854	74321891	+	AFP	AFP	33	9.14E-1	Simul
chr4	74347399	74369691	+	AFM	AFM	36	8.72E-1	Simul
chr4	74437266	74486348	-	RASSF6	RASSF6	44	2.78E-1	Simul
chr4	74606222	74609433	+	IL8	IL8	25	3.09E-1	Simul
chr4	74702213	74714781	+	CXCL6	CXCL6	43	5.3E-1	Simul
chr4	74718905	74719872	+	PF4V1	PF4V1	45	5.93E-1	Simul
chr4	74735109	74736959	+	CXCL1	CXCL1	45	3.63E-1	Simul
chr4	74846793	74847841	-	PF4	PF4	30	7.84059495E-4	CONVERGED
chr4	74852754	74853914	-	PPBP	PPBP	28	1.06E-3	Simul
chr4	74861358	74864496	-	CXCL5	CXCL5	25	1E-3	Simul
chr4	74902305	74904524	-	CXCL3	CXCL3	16	1.34E-3	Simul
chr4	74962751	74965010	-	CXCL2	CXCL2	16	3.1E-1	Simul
chr4	74979890	75168816	+	MTHFD2L	MTHFD2L	68	1.75E-1	Simul
chr4	75023326	75024085	-	AC093677.1	AC093677.1	9	4.82E-1	Simul
chr4	75174189	75181024	+	EPGN	EPGN	40	1.29E-1	Simul
chr4	75230859	75254468	+	EREG	EREG	53	3.72E-2	Simul
chr4	75310850	75320726	+	AREG	AREG	26	7.03E-2	Simul
chr4	75480628	75490486	+	AREGB	AREGB	16	1.73E-1	Simul
chr4	75669968	75719896	-	BTC	BTC	75	2.63E-1	Simul
chr4	75858304	75975325	+	PARM1	PARM1	87	4.49E-2	Simul
chr4	76404246	76439974	-	RCHY1	RCHY1	49	2E-1	Simul
chr4	76439155	76475683	+	THAP6	THAP6	62	2.67E-1	Simul
chr4	76481257	76491095	+	C4orf26	C4orf26	56	2.3E-1	Simul
chr4	76503214	76555900	-	CDKL2	CDKL2	78	8.2E-2	Simul
chr4	76567965	76649709	-	G3BP2	G3BP2	66	1.71E-2	Simul
chr4	76649776	76735382	+	USO1	USO1	63	1.88E-2	Simul
chr4	76781019	76823724	-	PPEF2	PPEF2	50	1.21E-1	Simul
chr4	76831808	76862204	-	NAAA	NAAA	57	1.024E-1	Simul
chr4	76862102	76912115	-	SDAD1	SDAD1	91	1.05E-1	Simul
chr4	76871882	76878526	+	AC110615.1	AC110615.1	53	8.4E-2	Simul
chr4	76922427	76928641	-	CXCL9	CXCL9	69	8.53E-2	Simul
chr4	76932336	77033955	+	ART3	ART3	130	1.74E-1	Simul
chr4	76942272	76944650	-	CXCL10	CXCL10	62	8.5E-2	Simul
chr4	76954834	76962568	-	CXCL11	CXCL11	68	1.03E-1	Simul
chr4	77035811	77069668	-	NUP54	NUP54	86	4.39E-1	Simul
chr4	77079889	77135046	-	SCARB2	SCARB2	95	3.13E-1	Simul
chr4	77135192	77204933	+	FAM47E	FAM47E	103	3.69E-1	Simul
chr4	77172873	77232282	+	FAM47E-STBD1	FAM47E-STBD1	86	3.26E-1	Simul
chr4	77172885	77232752	+	ENSG00000118804	ENSG00000118804	86	3.4E-1	Simul
chr4	77234153	77343021	-	CCDC158	CCDC158	83	4.06E-1	Simul
chr4	77356252	77704406	+	SHROOM3	SHROOM3	223	8.71E-2	Simul
chr4	77816081	77819002	-	SOWAHB	SOWAHB	57	3.34E-1	Simul
chr4	77870855	77961537	+	SEPT11	SEPT11	68	3.21E-1	Simul
chr4	77968310	77997158	-	CCNI	CCNI	37	6.95E-1	Simul
chr4	78078303	78354542	+	CCNG2	CCNG2	281	9.16E-1	Simul
chr4	78432906	78532988	+	CXCL13	CXCL13	62	5.65E-1	Simul
chr4	78634540	78740769	-	CNOT6L	CNOT6L	63	6.93E-1	Simul
chr4	78783673	78873944	+	MRPL1	MRPL1	63	1.8E-1	Simul
chr4	78978723	79465423	+	FRAS1	FRAS1	349	1.36E-1	Simul
chr4	79472672	79531597	+	ANXA3	ANXA3	98	2.71E-1	Simul
chr4	79697495	79837526	+	BMP2K	BMP2K	30	5.67E-2	Simul
chr4	79808280	79860592	-	PAQR3	PAQR3	24	5.46E-2	Simul
chr4	80146847	80247204	-	NAA11	NAA11	50	2.22E-3	Simul
chr4	80327507	80329372	-	GK2	GK2	25	3.17E-1	Simul
chr4	80822302	81046608	-	ANTXR2	ANTXR2	111	1.54E-1	Simul
chr4	81105032	81125483	+	PRDM8	PRDM8	52	8.5E-2	Simul
chr4	81187752	81257834	+	FGF5	FGF5	57	8.17E-2	Simul
chr4	81256873	81884910	+	C4orf22	C4orf22	170	2.02E-1	Simul
chr4	81952118	81978685	+	BMP3	BMP3	46	2.98E-2	Simul
chr4	82009836	82136218	-	PRKG2	PRKG2	81	9.14E-2	Simul
chr4	82347546	82965397	-	RASGEF1B	RASGEF1B	329	7.41E-2	Simul
chr4	83273650	83295656	-	HNRNPD	HNRNPD	28	3.62E-1	Simul
chr4	83343716	83351294	-	HNRNPDL	HNRNPDL	29	3.7E-1	Simul
chr4	83351714	83382244	+	ENOPH1	ENOPH1	36	4.68E-1	Simul
chr4	83404322	83483510	-	TMEM150C	TMEM150C	54	6.89E-1	Simul
chr4	83550691	83720010	-	SCD5	SCD5	195	1.09E-1	Simul
chr4	83739813	83822319	-	SEC31A	SEC31A	68	1.76E-2	Simul
chr4	83821836	83841122	+	THAP9	THAP9	50	9.36E-3	Simul
chr4	83831125	83934079	-	LIN54	LIN54	75	1.04E-2	Simul
chr4	83955599	83996971	+	COPS4	COPS4	34	1.02E-2	Simul
chr4	84011200	84058228	-	PLAC8	PLAC8	32	1.65E-2	Simul
chr4	84182688	84206067	-	COQ2	COQ2	80	1.01E-1	Simul
chr4	84213613	84256306	-	HPSE	HPSE	57	1.2E-1	Simul
chr4	84328495	84377009	-	HELQ	HELQ	45	1.27E-1	Simul
chr4	84377084	84390888	+	MRPS18C	MRPS18C	30	6.28E-2	Simul
chr4	84382091	84444501	-	FAM175A	FAM175A	42	6.86E-2	Simul
chr4	84457066	84527028	+	AGPAT9	AGPAT9	65	4.42E-1	Simul
chr4	85413139	85419603	-	NKX6-1	NKX6-1	36	3.01E-1	Simul
chr4	85504131	85572491	+	CDS1	CDS1	49	2.37E-2	Simul
chr4	85590703	85887544	-	WDFY3	WDFY3	80	2.11E-2	Simul
chr4	86396266	86923823	+	ARHGAP24	ARHGAP24	284	1.18E-1	Simul
chr4	86936275	87515284	-	MAPK10	MAPK10	197	7.01E-2	Simul
chr4	87515467	87736324	+	PTPN13	PTPN13	82	4.87E-2	Simul
chr4	87744620	87770416	-	SLC10A6	SLC10A6	42	5.17E-2	Simul
chr4	87797357	87857354	-	C4orf36	C4orf36	46	4.06E-1	Simul
chr4	87856153	88062206	+	AFF1	AFF1	110	2.73E-1	Simul
chr4	88081254	88161466	-	KLHL8	KLHL8	73	2E-2	Simul
chr4	88224940	88244058	-	HSD17B13	HSD17B13	44	1.17E-2	Simul
chr4	88257761	88312538	-	HSD17B11	HSD17B11	48	1.57E-2	Simul
chr4	88343733	88380606	+	NUDT9	NUDT9	44	4.61E-1	Simul
chr4	88394486	88452213	-	SPARCL1	SPARCL1	80	5.5E-1	Simul
chr4	88529680	88538062	+	DSPP	DSPP	51	6.3E-1	Simul
chr4	88571458	88585513	+	DMP1	DMP1	47	5.15E-1	Simul
chr4	88720732	88733074	+	IBSP	IBSP	83	5.65E-1	Simul
chr4	88742562	88767969	+	MEPE	MEPE	104	2.03E-1	Simul
chr4	88896818	88904562	+	SPP1	SPP1	61	6.04E-1	Simul
chr4	88928819	88998929	+	PKD2	PKD2	83	3.24E-1	Simul
chr4	89011415	89152474	-	ABCG2	ABCG2	102	6.15E-2	Simul
chr4	89178771	89205921	-	PPM1K	PPM1K	60	1.3E-2	Simul
chr4	89299890	89364263	+	HERC6	HERC6	44	2.28E-1	Simul
chr4	89378267	89427314	+	HERC5	HERC5	29	1.62E-1	Simul
chr4	89442135	89444964	-	PYURF	PYURF	26	4.49E-1	Simul
chr4	89442198	89629693	+	HERC3	HERC3	89	6.45E-1	Simul
chr4	89442723	89442940	-	PIGY	PIGY	25	4.67E-1	Simul
chr4	89617065	89619386	-	NAP1L5	NAP1L5	38	8.86E-1	Simul
chr4	89647105	90032549	-	FAM13A	FAM13A	218	2.83E-1	Simul
chr4	90033967	90036050	+	TIGD2	TIGD2	52	7.51E-1	Simul
chr4	90157536	90229161	-	GPRIN3	GPRIN3	102	2.85E-3	Simul
chr4	90645249	90759466	-	SNCA	SNCA	100	6.03E-1	Simul
chr4	90800682	90875780	+	MMRN1	MMRN1	83	8.53E-1	Simul
chr4	91048685	92523064	+	CCSER1	CCSER1	527	3.21E-1	Simul
chr4	93225549	94695707	+	GRID2	GRID2	472	6E-1	Simul
chr4	94750041	94751221	+	ATOH1	ATOH1	68	5.29E-1	Simul
chr4	95128761	95212443	+	SMARCAD1	SMARCAD1	58	7.81E-1	Simul
chr4	95219685	95264027	-	HPGDS	HPGDS	57	8.84E-1	Simul
chr4	95373036	95589377	+	PDLIM5	PDLIM5	117	8.48E-1	Simul
chr4	95679118	96079599	+	BMPR1B	BMPR1B	204	6.47E-1	Simul
chr4	96083654	96470357	-	UNC5C	UNC5C	326	9.58E-2	Simul
chr4	96761238	96762625	+	PDHA2	PDHA2	88	5.06E-1	Simul
chr4	98105243	99064391	-	STPG2	STPG2	263	4.96E-1	Simul
chr4	99182534	99365012	+	RAP1GDS1	RAP1GDS1	82	4.67E-1	Simul
chr4	99391517	99579780	-	TSPAN5	TSPAN5	108	8.17E-3	Simul
chr4	99792834	99851788	-	EIF4E	EIF4E	45	4.57E-1	Simul
chr4	99916770	99983964	+	METAP1	METAP1	67	7.5E-1	Simul
chr4	99992131	100009952	-	ADH5	ADH5	92	8.75E-1	Simul
chr4	100044807	100078949	-	ADH4	ADH4	94	5.66E-1	Simul
chr4	100123794	100140694	-	ADH6	ADH6	34	5.37E-1	Simul
chr4	100197523	100212185	-	ADH1A	ADH1A	59	4.43E-1	Simul
chr4	100226120	100242558	-	ADH1B	ADH1B	79	5.09E-1	Simul
chr4	100333417	100356894	-	ADH7	ADH7	71	3.17E-1	Simul
chr4	100432160	100463460	+	C4orf17	C4orf17	49	1.64E-1	Simul
chr4	100467865	100485189	-	TRMT10A	TRMT10A	46	1.69E-1	Simul
chr4	100484917	100545156	+	MTTP	MTTP	58	1.85E-1	Simul
chr4	100737989	100791311	+	DAPP1	DAPP1	72	8.38E-1	Simul
chr4	100799492	100815647	-	LAMTOR3	LAMTOR3	47	7.28E-1	Simul
chr4	100817404	100867883	-	DNAJB14	DNAJB14	47	6.86E-1	Simul
chr4	100869242	100871545	-	H2AFZ	H2AFZ	27	4.51E-1	Simul
chr4	101107026	101111939	-	DDIT4L	DDIT4L	55	2.49E-1	Simul
chr4	101316497	101801283	-	EMCN	EMCN	247	8.15E-3	Simul
chr4	101944565	102269435	-	PPP3CA	PPP3CA	166	1.97E-1	Simul
chr4	102332442	102995969	+	BANK1	BANK1	288	8.38E-2	Simul
chr4	103172197	103352415	-	SLC39A8	SLC39A8	135	1.53E-1	Simul
chr4	103422485	103538459	+	NFKB1	NFKB1	88	3.45E-3	Simul
chr4	103552659	103682151	-	MANBA	MANBA	69	1.14E-3	Simul
chr4	103715539	103790053	-	UBE2D3	UBE2D3	36	5.24E-2	Simul
chr4	103790134	103810399	+	CISD2	CISD2	17	4.98E-2	Simul
chr4	103806204	103940896	-	SLC9B1	SLC9B1	58	4.66E-2	Simul
chr4	103941024	104006986	-	SLC9B2	SLC9B2	70	5.16E-2	Simul
chr4	104000591	104021040	-	BDH2	BDH2	42	5.81E-2	Simul
chr4	104026962	104119566	-	CENPE	CENPE	61	5.41E-2	Simul
chr4	104507187	104640973	-	TACR3	TACR3	94	2.29E-1	Simul
chr4	105389468	105416058	-	CXXC4	CXXC4	34	4.95E-1	Simul
chr4	106067031	106200973	+	TET2	TET2	73	1.84E-3	Simul
chr4	106290233	106395238	-	PPA2	PPA2	82	2.49E-2	Simul
chr4	106473776	106629250	+	ARHGEF38	ARHGEF38	119	6.61E-2	Simul
chr4	106603783	106817143	-	INTS12	INTS12	104	1.19E-2	Simul
chr4	106629934	106768885	+	GSTCD	GSTCD	91	1.06E-2	Simul
chr4	106815931	106925184	+	NPNT	NPNT	66	5.88E-1	Simul
chr4	106962755	107242652	-	TBCK	TBCK	126	6.2E-1	Simul
chr4	107236700	107270383	+	AIMP1	AIMP1	57	8.42E-1	Simul
chr4	108511432	108641608	-	PAPSS1	PAPSS1	91	3.95E-1	Simul
chr4	108745718	108836203	+	SGMS2	SGMS2	64	2.71E-1	Simul
chr4	108852524	108874613	+	CYP2U1	CYP2U1	49	1.42E-1	Simul
chr4	108910869	108956331	+	HADH	HADH	69	3.17E-2	Simul
chr4	108968700	109090112	-	LEF1	LEF1	80	3.96E-2	Simul
chr4	109541721	109551568	+	RPL34	RPL34	31	5.51E-1	Simul
chr4	109571739	109588976	+	OSTC	OSTC	44	5.46E-1	Simul
chr4	109663195	109684210	-	ETNPPL	ETNPPL	61	9.05E-1	Simul
chr4	109731876	110223813	-	COL25A1	COL25A1	253	2.32E-1	Simul
chr4	110354927	110462052	+	SEC24B	SEC24B	45	1.78E-1	Simul
chr4	110481360	110609874	+	CCDC109B	CCDC109B	80	3.82E-1	Simul
chr4	110609784	110624739	-	CASP6	CASP6	48	7.03E-1	Simul
chr4	110631144	110651233	-	PLA2G12A	PLA2G12A	42	6.79E-1	Simul
chr4	110661851	110723335	-	CFI	CFI	60	8.99E-1	Simul
chr4	110736665	110745893	+	GAR1	GAR1	40	7.11E-1	Simul
chr4	110749149	110765760	+	RRH	RRH	47	2.45E-1	Simul
chr4	110769357	110793471	+	LRIT3	LRIT3	56	3.01E-1	Simul
chr4	110834039	110933422	+	EGF	EGF	97	4.06E-1	Simul
chr4	110967001	111120355	-	ELOVL6	ELOVL6	134	4.98E-1	Simul
chr4	111286888	111486441	+	ENPEP	ENPEP	118	2.69E-1	Simul
chr4	111538578	111563279	-	PITX2	PITX2	36	9.31E-2	Simul
chr4	113066552	113116412	+	C4orf32	C4orf32	53	6.37E-2	Simul
chr4	113152892	113191203	+	AP1AR	AP1AR	41	7.77E-1	Simul
chr4	113195697	113207059	-	TIFA	TIFA	43	8.97E-1	Simul
chr4	113206664	113363776	+	ALPK1	ALPK1	140	4.68E-1	Simul
chr4	113434671	113437328	-	NEUROG2	NEUROG2	45	5.24E-1	Simul
chr4	113460491	113558151	-	C4orf21	C4orf21	66	6.67E-1	Simul
chr4	113558119	113578748	+	LARP7	LARP7	27	6.61E-1	Simul
chr4	113739264	114304896	+	ANK2	ANK2	338	2.84E-1	Simul
chr4	114372187	114683083	-	CAMK2D	CAMK2D	172	6.53E-1	Simul
chr4	114821439	114900883	-	ARSJ	ARSJ	83	9.95E-1	Simul
chr4	115519610	115599380	+	UGT8	UGT8	34	5.03E-1	Simul
chr4	115748918	116035032	-	NDST4	NDST4	131	4.77E-1	Simul
chr4	117220015	117221520	+	MTRNR2L13	MTRNR2L13	29	2.06E-1	Simul
chr4	118004717	118006736	-	TRAM1L1	TRAM1L1	31	8.21E-2	Simul
chr4	118954772	119179803	+	NDST3	NDST3	108	9.31E-1	Simul
chr4	119201192	119274158	-	PRSS12	PRSS12	49	1.93E-1	Simul
chr4	119606522	119636588	+	METTL14	METTL14	43	2.86E-1	Simul
chr4	119643977	119759838	-	SEC24D	SEC24D	85	5.15E-1	Simul
chr4	119809995	119982402	+	SYNPO2	SYNPO2	174	1.81E-1	Simul
chr4	120056938	120108944	+	MYOZ2	MYOZ2	58	1.19E-2	Simul
chr4	120133741	120216672	+	USP53	USP53	82	8.87E-2	Simul
chr4	120218206	120225600	-	C4orf3	C4orf3	59	4.65E-1	Simul
chr4	120238404	120243545	-	FABP2	FABP2	57	4.79E-1	Simul
chr4	120415549	120550146	-	PDE5A	PDE5A	89	3.29E-1	Simul
chr4	120976762	120988229	-	MAD2L1	MAD2L1	43	4.35E-1	Simul
chr4	121606073	121844025	-	PRDM5	PRDM5	157	1.28E-1	Simul
chr4	121956767	121994176	-	NDNF	NDNF	54	2.56E-1	Simul
chr4	122052562	122148621	-	TNIP3	TNIP3	72	3.27E-1	Simul
chr4	122250466	122302214	-	QRFPR	QRFPR	88	6.69E-2	Simul
chr4	122589109	122618268	-	ANXA5	ANXA5	72	7.31E-1	Simul
chr4	122680087	122686582	-	TMEM155	TMEM155	46	2.49E-1	Simul
chr4	122685739	122687962	+	AC079341.1	AC079341.1	45	2.43E-1	Simul
chr4	122722471	122738176	+	EXOSC9	EXOSC9	36	1.16E-1	Simul
chr4	122737598	122745087	-	CCNA2	CCNA2	29	1.24E-1	Simul
chr4	122745594	122791652	-	BBS7	BBS7	45	8.21E-2	Simul
chr4	122800181	122872909	-	TRPC3	TRPC3	52	1.46E-1	Simul
chr4	123073487	123283913	+	KIAA1109	KIAA1109	46	6.51821578E-6	CONVERGED
chr4	123300120	123350957	+	ADAD1	ADAD1	36	5.2079833E-6	CONVERGED
chr4	123372624	123377880	-	IL2	IL2	30	9.70081697E-5	CONVERGED
chr4	123533782	123542224	-	IL21	IL21	50	9.14779865E-5	CONVERGED
chr4	123653856	123666098	+	BBS12	BBS12	39	4.2E-3	Simul
chr4	123747862	123819391	+	FGF2	FGF2	54	1.026E-2	Simul
chr4	123809851	123844123	-	NUDT6	NUDT6	58	1.12E-1	Simul
chr4	123844228	124240605	+	SPATA5	SPATA5	157	4.62E-1	Simul
chr4	124317949	124324910	+	SPRY1	SPRY1	46	2.49E-1	Simul
chr4	125585206	125633887	-	ANKRD50	ANKRD50	58	6.87E-2	Simul
chr4	126237553	126414087	+	FAT4	FAT4	120	6.24E-2	Simul
chr4	128544425	128647892	+	INTU	INTU	44	2.98E-1	Simul
chr4	128651532	128695448	+	SLC25A31	SLC25A31	31	2.42E-1	Simul
chr4	128702975	128761888	+	HSPA4L	HSPA4L	24	1.29E-1	Simul
chr4	128802015	128820350	+	PLK4	PLK4	6	8.51E-2	Simul
chr4	128838959	128887150	-	MFSD8	MFSD8	6	6.58E-2	Simul
chr4	128886460	128960866	+	C4orf29	C4orf29	19	1.35E-1	Simul
chr4	128982422	129144086	+	LARP1B	LARP1B	77	1.49E-1	Simul
chr4	129190396	129209984	-	PGRMC2	PGRMC2	31	2.5E-1	Simul
chr4	129730778	129796379	+	JADE1	JADE1	52	2.79E-1	Simul
chr4	129786075	130014764	-	SCLT1	SCLT1	103	2.64E-1	Simul
chr4	130014471	130037795	+	C4orf33	C4orf33	47	2.94E-1	Simul
chr4	134070469	134129356	+	PCDH10	PCDH10	43	4.62E-1	Simul
chr4	135117487	135122903	-	PABPC4L	PABPC4L	29	2.99E-1	Simul
chr4	138440071	138453648	-	PCDH18	PCDH18	36	2.17E-1	Simul
chr4	139085250	139163503	-	SLC7A11	SLC7A11	71	1.95E-2	Simul
chr4	139936942	139966906	+	CCRN4L	CCRN4L	27	5.16E-1	Simul
chr4	139949265	140098372	-	ELF2	ELF2	59	1.74E-2	Simul
chr4	140187316	140201492	-	MGARP	MGARP	33	1.4E-2	Simul
chr4	140188033	140223705	-	NDUFC1	NDUFC1	45	1.45E-2	Simul
chr4	140222608	140341187	+	NAA15	NAA15	56	2.53E-1	Simul
chr4	140374385	140397763	+	RAB33B	RAB33B	36	8.87E-2	Simul
chr4	140417094	140527853	-	SETD7	SETD7	104	3.14E-1	Simul
chr4	140586921	140661899	+	MGST2	MGST2	121	4.13E-1	Simul
chr4	140637906	141075338	-	MAML3	MAML3	255	7.47E-2	Simul
chr4	141178439	141306880	+	SCOC	SCOC	60	7.14E-2	Simul
chr4	141309608	141349122	-	CLGN	CLGN	46	1.28E-1	Simul
chr4	141445311	141474924	+	ELMOD2	ELMOD2	59	3.63E-1	Simul
chr4	141480587	141489959	-	UCP1	UCP1	51	5.11E-1	Simul
chr4	141541918	141677274	-	TBC1D9	TBC1D9	112	1.79E-1	Simul
chr4	141780960	142134031	-	RNF150	RNF150	207	4.1E-1	Simul
chr4	142142040	142155851	+	ZNF330	ZNF330	52	6.8E-1	Simul
chr4	142557751	142655140	+	IL15	IL15	61	5.68E-1	Simul
chr4	142944312	143768585	-	INPP4B	INPP4B	311	4.41E-1	Simul
chr4	144106069	144144983	+	USP38	USP38	40	6.43E-1	Simul
chr4	144257914	144395721	+	GAB1	GAB1	62	3.16E-2	Simul
chr4	144434615	144478639	+	SMARCA5	SMARCA5	49	1.61E-2	Simul
chr4	144792019	144826716	-	GYPE	GYPE	18	1.7E-1	Simul
chr4	144917256	145061844	-	GYPB	GYPB	38	6.87E-1	Simul
chr4	145030456	145061904	-	GYPA	GYPA	24	7.32E-1	Simul
chr4	145567172	145666423	+	HHIP	HHIP	61	4.67E-2	Simul
chr4	145888263	146019693	-	ANAPC10	ANAPC10	35	7.38E-3	Simul
chr4	146019083	146050331	+	ABCE1	ABCE1	27	5.88E-2	Simul
chr4	146031989	146101313	-	OTUD4	OTUD4	36	1.21E-2	Simul
chr4	146402345	146479231	+	SMAD1	SMAD1	28	6.24E-1	Simul
chr4	146539414	146581187	+	MMAA	MMAA	45	3.19E-1	Simul
chr4	146601355	146692184	+	C4orf51	C4orf51	68	4.53E-1	Simul
chr4	146678778	146859787	-	ZNF827	ZNF827	107	8.66E-1	Simul
chr4	147096836	147121152	+	LSM6	LSM6	49	4.56E-1	Simul
chr4	147175126	147443123	-	SLC10A7	SLC10A7	129	9.04E-1	Simul
chr4	147560044	147563626	+	POU4F2	POU4F2	26	8.22E-1	Simul
chr4	147627789	147867034	-	TTC29	TTC29	73	8.87E-1	Simul
chr4	148402068	148466106	+	EDNRA	EDNRA	72	5.2E-1	Simul
chr4	148538533	148593195	+	TMEM184C	TMEM184C	20	5.08E-1	Simul
chr4	148558935	148605381	-	PRMT10	PRMT10	16	4.39E-1	Simul
chr4	148653213	148993931	+	ARHGAP10	ARHGAP10	140	2.97E-1	Simul
chr4	148999912	149365850	-	NR3C2	NR3C2	206	2.19E-1	Simul
chr4	150999425	151178609	+	DCLK2	DCLK2	121	6.12E-1	Simul
chr4	151185593	151936879	-	LRBA	LRBA	259	5.56E-1	Simul
chr4	151503076	151505843	+	MAB21L2	MAB21L2	29	2.22E-1	Simul
chr4	152020724	152025804	+	RPS3A	RPS3A	20	3.84E-1	Simul
chr4	152023902	152246784	-	SH3D19	SH3D19	80	5.92E-1	Simul
chr4	152198322	152212605	+	PRSS48	PRSS48	35	5.62E-1	Simul
chr4	152330367	152584784	+	FAM160A1	FAM160A1	103	2.92E-2	Simul
chr4	152591655	152682175	-	PET112	PET112	79	1.26E-2	Simul
chr4	153242409	153457253	-	FBXW7	FBXW7	50	7.96E-1	Simul
chr4	153539783	153601317	-	TMEM154	TMEM154	53	1.3E-1	Simul
chr4	153690505	153700916	-	TIGD4	TIGD4	38	3.49E-1	Simul
chr4	153701088	153839615	+	ARFIP1	ARFIP1	75	2.35E-1	Simul
chr4	153857503	153900848	+	FHDC1	FHDC1	70	1.92E-1	Simul
chr4	154073493	154260472	+	TRIM2	TRIM2	100	2.86E-2	Simul
chr4	154265800	154336270	+	MND1	MND1	59	2.29E-1	Simul
chr4	154387497	154557863	+	KIAA0922	KIAA0922	105	5.87E-1	Simul
chr4	154622651	154626851	+	TLR2	TLR2	61	4.49E-2	Simul
chr4	154631276	154681387	-	RNF175	RNF175	76	4.88E-2	Simul
chr4	154701743	154710272	-	SFRP2	SFRP2	60	2.44E-2	Simul
chr4	155153398	155412930	-	DCHS2	DCHS2	157	2.47E-1	Simul
chr4	155456157	155471587	-	PLRG1	PLRG1	73	7.06E-1	Simul
chr4	155484107	155492238	+	FGB	FGB	52	1.63E-1	Simul
chr4	155504277	155511918	-	FGA	FGA	46	1.68E-1	Simul
chr4	155525285	155534119	-	FGG	FGG	43	1.84E-1	Simul
chr4	155548096	155674270	+	LRAT	LRAT	84	2.59E-1	Simul
chr4	155702364	155749965	+	RBM46	RBM46	63	1.84E-2	Simul
chr4	156129780	156138230	+	NPY2R	NPY2R	50	1E-1	Simul
chr4	156263809	156298122	-	MAP9	MAP9	52	4.18E-1	Simul
chr4	156587862	156653501	+	GUCY1A3	GUCY1A3	78	8.25E-3	Simul
chr4	156680143	156728743	+	GUCY1B3	GUCY1B3	83	1.35E-3	Simul
