chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr6	155585146	155597682	+	CLDN20	CLDN20	65	5.95E-1	Simul
chr6	155716503	155777037	-	NOX3	NOX3	70	6.46E-1	Simul
chr6	157099062	157531913	+	ARID1B	ARID1B	161	4.67E-1	Simul
chr6	157802164	158099178	+	ZDHHC14	ZDHHC14	79	2.03E-1	Simul
chr6	158244295	158366109	+	SNX9	SNX9	97	2.4E-1	Simul
chr6	158402887	158520208	+	SYNJ2	SYNJ2	115	1.05E-1	Simul
chr6	158530535	158589312	-	SERAC1	SERAC1	79	2.55E-1	Simul
chr6	158589383	158620376	+	GTF2H5	GTF2H5	43	1.92E-1	Simul
chr6	158733691	158932860	+	TULP4	TULP4	129	2.07E-2	Simul
chr6	158957467	159056460	+	TMEM181	TMEM181	77	1.55E-2	Simul
chr6	159057505	159065771	-	DYNLT1	DYNLT1	45	2.36E-2	Simul
chr6	159071045	159185908	+	SYTL3	SYTL3	99	5.46E-2	Simul
chr6	159186772	159240444	-	EZR	EZR	71	2.1E-1	Simul
chr6	159290970	159331385	+	C6orf99	C6orf99	49	1.03E-1	Simul
chr6	159393902	159421219	-	RSPH3	RSPH3	47	2.52104211E-4	CONVERGED
chr6	159455499	159466184	-	TAGAP	TAGAP	44	9.52325579E-7	CONVERGED
chr6	159590428	159693141	+	FNDC1	FNDC1	125	7.62289363E-4	CONVERGED
chr6	160090088	160183561	-	SOD2	SOD2	73	5.8E-2	Simul
chr6	160146616	160177351	+	WTAP	WTAP	54	4.43E-2	Simul
chr6	160181359	160200144	+	ACAT2	ACAT2	54	1.62E-1	Simul
chr6	160199529	160210781	-	TCP1	TCP1	49	5.26E-1	Simul
chr6	160210843	160219468	+	MRPL18	MRPL18	43	5.58E-1	Simul
chr6	160221297	160241736	+	PNLDC1	PNLDC1	43	4.45E-1	Simul
chr6	160327973	160329108	+	MAS1	MAS1	25	2.49E-1	Simul
chr6	160390130	160534539	+	IGF2R	IGF2R	109	2.49E-1	Simul
chr6	160542820	160579750	+	SLC22A1	SLC22A1	62	1.62E-1	Simul
chr6	160592092	160698670	-	SLC22A2	SLC22A2	118	2.58E-1	Simul
chr6	160769299	160876014	+	SLC22A3	SLC22A3	135	4.12E-1	Simul
chr6	160952514	161087407	-	LPA	LPA	56	5.59E-1	Simul
chr6	161123269	161174347	+	PLG	PLG	48	4.62E-1	Simul
chr6	161412758	161538417	+	MAP3K4	MAP3K4	98	2E-1	Simul
chr6	161551010	161695093	-	AGPAT4	AGPAT4	127	3.15E-1	Simul
chr6	161768451	163148803	-	PARK2	PARK2	720	5.6E-1	Simul
chr6	163148163	163736524	+	PACRG	PACRG	320	4.83E-1	Simul
chr6	163586445	163612840	-	AL078585.1	AL078585.1	95	8.66E-1	Simul
chr6	163835031	163999628	+	QKI	QKI	91	4.08E-2	Simul
chr6	165693152	165723096	-	C6orf118	C6orf118	61	8.02E-1	Simul
chr6	165740775	166400091	-	PDE10A	PDE10A	399	5.42E-2	Simul
chr6	166307329	166309725	-	SDIM1	SDIM1	73	6.26E-1	Simul
chr6	166571143	166582188	-	T	T	78	9.13E-1	Simul
chr6	166719167	166721936	-	PRR18	PRR18	45	1.024E-1	Simul
chr6	166733215	166756079	-	SFT2D1	SFT2D1	42	8.4E-2	Simul
chr6	166778406	166796486	-	MPC1	MPC1	33	6.59E-1	Simul
chr6	166822851	167319939	-	RPS6KA2	RPS6KA2	337	3.61500478E-5	CONVERGED
chr6	166945368	166947709	+	Z98049.1	Z98049.1	76	9.4E-2	Simul
chr6	167342991	167370679	-	RNASET2	RNASET2	47	2.65822919E-11	CONVERGED
chr6	167412669	167466201	+	FGFR1OP	FGFR1OP	52	1.58081326E-11	CONVERGED
chr6	167525294	167553184	+	CCR6	CCR6	48	8.260162E-9	CONVERGED
chr6	167569758	167571817	-	GPR31	GPR31	38	4.70204121E-5	CONVERGED
chr6	167684656	167729507	+	UNC93A	UNC93A	76	3.27E-1	Simul
chr6	167738573	167772991	+	TTLL2	TTLL2	79	1.45E-1	Simul
chr6	167770520	167797998	-	TCP10	TCP10	69	1.34E-1	Simul
chr6	168227601	168372703	+	MLLT4	MLLT4	91	2.29E-1	Simul
chr6	168396920	168445769	+	KIF25	KIF25	85	6.33E-1	Simul
chr6	168456424	168482237	-	FRMD1	FRMD1	67	4.35E-1	Simul
chr6	168693509	168720434	-	DACT2	DACT2	31	5.61E-1	Simul
chr6	168841830	169073984	+	SMOC2	SMOC2	154	3.68E-1	Simul
chr6	169615874	169654139	-	THBS2	THBS2	56	7.79E-1	Simul
chr6	169857306	170102159	-	WDR27	WDR27	128	5.66E-2	Simul
chr6	170102232	170106401	+	C6orf120	C6orf120	28	1.04E-1	Simul
chr6	170104000	170124151	-	PHF10	PHF10	39	1.04E-1	Simul
chr6	170140209	170151655	-	TCTE3	TCTE3	50	2.71E-2	Simul
chr6	170151717	170181680	+	ERMARD	ERMARD	60	3.76E-2	Simul
chr6	170591293	170599561	-	DLL1	DLL1	43	5.73E-1	Simul
chr6	170599790	170716153	+	FAM120B	FAM120B	99	2.63E-1	Simul
chr6	170844204	170862429	-	PSMB1	PSMB1	45	2.33E-1	Simul
chr6	170863389	170881958	+	TBP	TBP	39	2.13E-1	Simul
chr6	170884382	170893780	-	PDCD2	PDCD2	26	1.41E-1	Simul
chr7	192968	300711	+	FAM20C	FAM20C	14	6.45E-2	Simul
chr7	766337	829190	+	HEATR2	HEATR2	15	9.06E-1	Simul
chr7	855527	936072	+	SUN1	SUN1	40	8.69E-1	Simul
chr7	916188	936073	+	GET4	GET4	32	8.45E-1	Simul
chr7	937539	995043	-	ADAP1	ADAP1	30	8.3E-1	Simul
chr7	938414	1015235	-	COX19	COX19	39	8.52E-1	Simul
chr7	1022834	1029276	+	CYP2W1	CYP2W1	22	6.35E-1	Simul
chr7	1036621	1177896	-	C7orf50	C7orf50	75	8.46E-1	Simul
chr7	1084211	1098897	+	GPR146	GPR146	43	7.27E-1	Simul
chr7	1121843	1133451	+	GPER1	GPER1	37	7.27E-1	Simul
chr7	1191706	1200395	-	ZFAND2A	ZFAND2A	31	7.65E-1	Simul
chr7	1272542	1276954	+	UNCX	UNCX	9	5.2E-1	Simul
chr7	1468100	1499138	-	MICALL2	MICALL2	19	5.3E-1	Simul
chr7	1509912	1545489	-	INTS1	INTS1	29	6.25E-1	Simul
chr7	1570349	1582679	+	MAFK	MAFK	26	8.82E-1	Simul
chr7	1581870	1600457	-	TMEM184A	TMEM184A	24	8.83E-1	Simul
chr7	1606965	1610641	-	PSMG3	PSMG3	21	8.89E-1	Simul
chr7	1727754	1787590	+	ELFN1	ELFN1	28	6.98E-2	Simul
chr7	1855428	2272878	-	MAD1L1	MAD1L1	138	4.31E-3	Simul
chr7	2273865	2281840	-	FTSJ2	FTSJ2	33	7.69E-1	Simul
chr7	2281856	2290781	+	NUDT1	NUDT1	28	7.27E-1	Simul
chr7	2291404	2393953	-	SNX8	SNX8	47	8.08E-1	Simul
chr7	2393720	2420380	+	EIF3B	EIF3B	31	3.31E-1	Simul
chr7	2443222	2474242	+	CHST12	CHST12	39	4.69E-1	Simul
chr7	2552162	2568811	+	LFNG	LFNG	28	7.11E-1	Simul
chr7	2577510	2595361	-	BRAT1	BRAT1	32	5.62E-1	Simul
chr7	2598631	2654368	+	IQCE	IQCE	48	3.77E-1	Simul
chr7	2671584	2704436	+	TTYH3	TTYH3	47	4.41E-1	Simul
chr7	2719155	2815134	+	AMZ1	AMZ1	68	6.29E-2	Simul
chr7	2767745	2883958	-	GNA12	GNA12	89	8.1E-2	Simul
chr7	2945774	3083579	-	CARD11	CARD11	103	7E-1	Simul
chr7	3341079	4308632	+	SDK1	SDK1	506	2.95E-1	Simul
chr7	4683387	4811074	+	FOXK1	FOXK1	36	8.59E-3	Simul
chr7	4815252	4833943	+	AP5Z1	AP5Z1	20	1.15E-1	Simul
chr7	4836685	4923350	-	RADIL	RADIL	35	1.5E-2	Simul
chr7	4897363	4901625	-	PAPOLB	PAPOLB	20	1.13E-2	Simul
chr7	4945619	4998844	-	MMD2	MMD2	38	1.75E-2	Simul
chr7	5023348	5112852	+	RBAK-RBAKDN	RBAK-RBAKDN	41	5.91E-1	Simul
chr7	5085451	5109119	+	RBAK	RBAK	28	7.04E-1	Simul
chr7	5229818	5273457	+	WIPI2	WIPI2	33	7.83E-1	Simul
chr7	5313999	5346501	+	SLC29A4	SLC29A4	17	4.66E-1	Simul
chr7	5346420	5465045	-	TNRC18	TNRC18	23	3.62E-1	Simul
chr7	5470965	5553429	-	FBXL18	FBXL18	43	1.11E-1	Simul
chr7	5566781	5603415	-	ACTB	ACTB	34	2.43E-2	Simul
chr7	5632438	5646286	+	FSCN1	FSCN1	16	1.59E-2	Simul
chr7	5659677	5821370	-	RNF216	RNF216	48	3.04E-2	Simul
chr7	5919457	5925993	+	OCM	OCM	2	3.66E-1	Simul
chr7	5938355	5965605	+	CCZ1	CCZ1	2	3.59E-1	Simul
chr7	5965180	6010314	-	RSPH10B	RSPH10B	11	5.29E-1	Simul
chr7	6012869	6048756	-	PMS2	PMS2	40	6.97E-1	Simul
chr7	6048875	6063465	+	AIMP2	AIMP2	41	6.94E-1	Simul
chr7	6061880	6098861	-	EIF2AK1	EIF2AK1	47	7.52E-1	Simul
chr7	6144514	6201195	+	USP42	USP42	30	9.27E-1	Simul
chr7	6201406	6312275	-	CYTH3	CYTH3	33	9.41E-1	Simul
chr7	6369039	6388612	-	FAM220A	FAM220A	18	2.56E-1	Simul
chr7	6414153	6443608	+	RAC1	RAC1	33	3.35E-1	Simul
chr7	6448756	6523821	-	DAGLB	DAGLB	51	3.32E-2	Simul
chr7	6485583	6523873	-	KDELR2	KDELR2	43	3E-2	Simul
chr7	6522921	6524873	+	FLJ20306	FLJ20306	29	2.51E-2	Simul
chr7	6617064	6629005	+	ZDHHC4	ZDHHC4	14	6.82E-3	Simul
chr7	6629647	6648357	+	C7orf26	C7orf26	21	8.03E-3	Simul
chr7	6655247	6663921	+	ZNF853	ZNF853	21	7.39E-3	Simul
chr7	6728063	6746554	-	ZNF12	ZNF12	23	2.05E-1	Simul
chr7	6793739	6838996	+	RSPH10B2	RSPH10B2	4	8.21E-1	Simul
chr7	7196564	7288282	+	C1GALT1	C1GALT1	108	6.65E-1	Simul
chr7	7395833	7575484	-	COL28A1	COL28A1	115	7.66E-3	Simul
chr7	7606502	7648560	+	MIOS	MIOS	67	9.36E-1	Simul
chr7	7676148	7758238	-	RPA3	RPA3	121	9.5E-1	Simul
chr7	8008424	8133902	+	GLCCI1	GLCCI1	102	2.95E-1	Simul
chr7	8152813	8302317	-	ICA1	ICA1	106	3.87E-1	Simul
chr7	8473584	8792593	+	NXPH1	NXPH1	225	1.03E-1	Simul
chr7	10971577	10979883	-	NDUFA4	NDUFA4	41	1.8E-1	Simul
chr7	11013498	11209250	+	PHF14	PHF14	79	3.62E-1	Simul
chr7	11409983	11871824	-	THSD7A	THSD7A	320	7.73E-1	Simul
chr7	12250866	12282993	+	TMEM106B	TMEM106B	70	6.68E-1	Simul
chr7	12610202	12693228	+	SCIN	SCIN	97	3.35E-1	Simul
chr7	12726480	12730559	+	ARL4A	ARL4A	54	6.69E-1	Simul
chr7	13930852	14031050	-	ETV1	ETV1	74	8.27E-1	Simul
chr7	14184673	15014402	-	DGKB	DGKB	417	9.33E-1	Simul
chr7	15239942	15601640	-	AGMO	AGMO	181	8E-1	Simul
chr7	15650836	15726437	-	MEOX2	MEOX2	105	3.33E-1	Simul
chr7	16130816	16460947	-	ISPD	ISPD	162	4.02E-1	Simul
chr7	16501105	16570205	-	SOSTDC1	SOSTDC1	83	9.04E-1	Simul
chr7	16639400	16685442	-	ANKMY2	ANKMY2	76	1.4E-1	Simul
chr7	16685755	16746148	+	BZW2	BZW2	75	9.08E-2	Simul
chr7	16793159	16824161	+	TSPAN13	TSPAN13	84	9.4E-2	Simul
chr7	16831434	16873057	-	AGR2	AGR2	88	6.86E-1	Simul
chr7	16899028	16921611	-	AGR3	AGR3	60	6.2E-1	Simul
chr7	17338245	17385776	+	AHR	AHR	37	5.4E-1	Simul
chr7	17830384	17980124	-	SNX13	SNX13	73	3.87E-1	Simul
chr7	18066404	18067486	-	PRPS1L1	PRPS1L1	34	3.73E-1	Simul
chr7	18126571	19042039	+	HDAC9	HDAC9	368	4.56E-1	Simul
chr7	19060613	19157295	-	TWIST1	TWIST1	56	2.49E-1	Simul
chr7	19184404	19185044	-	FERD3L	FERD3L	26	1.27E-1	Simul
chr7	19735084	19748710	-	TWISTNB	TWISTNB	45	4.81E-1	Simul
chr7	19758932	19813221	-	TMEM196	TMEM196	65	5.46E-2	Simul
chr7	20174277	20257027	-	MACC1	MACC1	75	1.43E-3	Simul
chr7	20370324	20455377	+	ITGB8	ITGB8	107	3.12E-3	Simul
chr7	20654829	20816658	+	ABCB5	ABCB5	112	3.22E-2	Simul
chr7	20823905	20826505	-	SP8	SP8	35	3.96E-1	Simul
chr7	21467651	21554440	+	SP4	SP4	74	6.55E-1	Simul
chr7	21582832	21941457	+	DNAH11	DNAH11	271	4.89E-2	Simul
chr7	21940517	21985702	-	CDCA7L	CDCA7L	86	2E-2	Simul
chr7	22157855	22396763	-	RAPGEF5	RAPGEF5	201	3.71E-2	Simul
chr7	22459062	22672544	-	STEAP1B	STEAP1B	103	4.64E-1	Simul
chr7	22765502	22771621	+	IL6	IL6	59	3.67E-1	Simul
chr7	22852250	22862470	-	TOMM7	TOMM7	49	2.15E-1	Simul
chr7	22980877	23053749	-	FAM126A	FAM126A	62	5.34E-1	Simul
chr7	23145352	23217533	+	KLHL7	KLHL7	62	8.83E-2	Simul
chr7	23221445	23240630	+	NUPL2	NUPL2	33	4.6E-2	Simul
chr7	23275585	23314727	+	GPNMB	GPNMB	35	5.97E-2	Simul
chr7	23338357	23351348	+	MALSU1	MALSU1	21	5.5E-2	Simul
chr7	23349827	23510086	-	IGF2BP3	IGF2BP3	48	5.4E-2	Simul
chr7	23544398	23571660	-	TRA2A	TRA2A	36	2.24E-1	Simul
chr7	23636997	23684327	+	CCDC126	CCDC126	41	6.75E-1	Simul
chr7	23719748	23742868	+	FAM221A	FAM221A	40	9.69E-1	Simul
chr7	23749785	23872132	+	STK31	STK31	96	9.85E-1	Simul
chr7	24323781	24331484	+	NPY	NPY	72	1.35E-1	Simul
chr7	24612886	24733812	+	MPP6	MPP6	89	3.99E-1	Simul
chr7	24737971	24809244	-	DFNA5	DFNA5	78	6.16E-1	Simul
chr7	24836157	25021253	-	OSBPL3	OSBPL3	130	6.7E-1	Simul
chr7	25159709	25164980	-	CYCS	CYCS	49	7.42E-1	Simul
chr7	25174315	25219975	-	C7orf31	C7orf31	75	2.16E-1	Simul
chr7	25264188	25268105	-	NPVF	NPVF	74	1.36E-1	Simul
chr7	26191859	26226745	+	NFE2L3	NFE2L3	22	8.8E-1	Simul
chr7	26229546	26241149	-	HNRNPA2B1	HNRNPA2B1	12	6.84E-1	Simul
chr7	26240781	26252976	+	CBX3	CBX3	10	7.39E-1	Simul
chr7	26331540	26413949	+	SNX10	SNX10	48	1.73E-1	Simul
chr7	26572739	26578407	-	KIAA0087	KIAA0087	112	3.22E-1	Simul
chr7	26677489	26686889	+	C7orf71	C7orf71	57	2.75E-3	Simul
chr7	26706680	27034858	-	SKAP2	SKAP2	104	9.95679853E-4	CONVERGED
chr7	27132611	27135615	-	HOXA1	HOXA1	31	4.04E-2	Simul
chr7	27139720	27142430	-	HOXA2	HOXA2	35	4.89E-2	Simul
chr7	27145802	27192200	-	HOXA3	HOXA3	53	2.1E-2	Simul
chr7	27168125	27170418	-	HOXA4	HOXA4	41	1.76E-2	Simul
chr7	27180670	27183287	-	HOXA5	HOXA5	42	1.55E-2	Simul
chr7	27185014	27190222	-	HOXA6	HOXA6	43	1.81E-2	Simul
chr7	27193334	27197555	-	HOXA7	HOXA7	49	1.9E-2	Simul
chr7	27202053	27210117	-	HOXA9	HOXA9	46	1.76E-2	Simul
chr7	27210209	27219880	-	HOXA10	HOXA10	47	2.1E-2	Simul
chr7	27221128	27224842	-	HOXA11	HOXA11	44	2.09E-2	Simul
chr7	27233121	27239725	-	HOXA13	HOXA13	41	2.18E-2	Simul
chr7	27282163	27290112	+	EVX1	EVX1	43	1.85E-1	Simul
chr7	27565060	27702614	-	HIBADH	HIBADH	72	1.61E-3	Simul
chr7	27778949	27884183	+	TAX1BP1	TAX1BP1	70	1.35E-2	Simul
chr7	27870191	28220362	-	JAZF1	JAZF1	180	3.81E-2	Simul
chr7	28338939	28865511	+	CREB5	CREB5	314	4E-1	Simul
chr7	29034846	29235067	-	CPVL	CPVL	177	7.46E-1	Simul
chr7	29161889	29553944	+	CHN2	CHN2	341	4.32E-1	Simul
chr7	29603426	29606911	+	PRR15	PRR15	51	1.3E-1	Simul
chr7	29846101	29956682	+	WIPF3	WIPF3	87	1.3E-1	Simul
chr7	29959718	30029905	-	SCRN1	SCRN1	47	6.5E-1	Simul
chr7	30050202	30066300	-	FKBP14	FKBP14	24	6.03E-1	Simul
chr7	30067019	30170096	+	PLEKHA8	PLEKHA8	57	9.3E-1	Simul
chr7	30174425	30202378	+	MTURN	MTURN	45	9.07E-1	Simul
chr7	30323922	30452118	+	ZNRF2	ZNRF2	18	4.23E-1	Simul
chr7	30464142	30518400	-	NOD1	NOD1	50	6.47E-1	Simul
chr7	30536236	30591095	-	GGCT	GGCT	53	5.66E-1	Simul
chr7	30634296	30673649	+	GARS	GARS	38	9.27E-1	Simul
chr7	30692199	30739745	-	CRHR2	CRHR2	58	5.74E-2	Simul
chr7	30737600	30797218	+	INMT	INMT	79	8.3E-2	Simul
chr7	30811032	30932002	+	FAM188B	FAM188B	91	8.79E-2	Simul
chr7	30893009	30965131	+	AQP1	AQP1	47	8.16E-1	Simul
chr7	30978283	31032869	+	GHRHR	GHRHR	48	7.64E-1	Simul
chr7	31092075	31151089	+	ADCYAP1R1	ADCYAP1R1	62	8.66E-1	Simul
chr7	31377074	31380508	-	NEUROD6	NEUROD6	61	7.96E-1	Simul
chr7	31553703	31698334	+	CCDC129	CCDC129	129	5.86E-2	Simul
chr7	31726328	31748069	+	PPP1R17	PPP1R17	54	6.71E-1	Simul
chr7	31790792	32338941	-	PDE1C	PDE1C	375	9.3E-1	Simul
chr7	32524950	32534895	-	LSM5	LSM5	47	6.63E-1	Simul
chr7	32535037	33078516	+	AVL9	AVL9	188	5.72982238E-4	CONVERGED
chr7	32907783	32933743	-	KBTBD2	KBTBD2	38	3.98E-1	Simul
chr7	32997016	33046543	+	FKBP9	FKBP9	47	1.28E-3	Simul
chr7	33053741	33102409	-	NT5C3A	NT5C3A	47	1.1480536E-4	CONVERGED
chr7	33134408	33149013	-	RP9	RP9	44	1.14108019E-4	CONVERGED
chr7	33168855	33645680	+	BBS9	BBS9	204	4.48514007E-4	CONVERGED
chr7	33944522	34195484	+	BMPER	BMPER	128	6.89E-1	Simul
chr7	34697850	34917944	+	NPSR1	NPSR1	146	8.74E-1	Simul
chr7	34968487	35077883	-	DPY19L1	DPY19L1	50	4.93E-1	Simul
chr7	35242041	35293758	-	TBX20	TBX20	33	2.84E-1	Simul
chr7	35672268	35735181	-	HERPUD2	HERPUD2	70	2.4E-1	Simul
chr7	35840541	35944917	+	SEPT7	SEPT7	33	6.04E-1	Simul
chr7	36192757	36341152	+	EEPD1	EEPD1	132	1.21E-1	Simul
chr7	36363829	36429734	-	KIAA0895	KIAA0895	64	4.62E-1	Simul
chr7	36429414	36493400	+	ANLN	ANLN	52	3.59E-1	Simul
chr7	36552455	36764154	-	AOAH	AOAH	173	3.51E-2	Simul
chr7	36893960	37488852	-	ELMO1	ELMO1	301	1.89E-1	Simul
chr7	37723398	37873390	+	GPR141	GPR141	107	1.28E-1	Simul
chr7	37723445	37991543	+	EPDR1	EPDR1	200	2.06E-1	Simul
chr7	37888198	37940003	+	NME8	NME8	104	1.26E-1	Simul
chr7	37945542	38065297	-	SFRP4	SFRP4	163	6.36E-1	Simul
chr7	38217823	38270272	+	STARD3NL	STARD3NL	39	4.82E-1	Simul
chr7	38423304	38671167	-	AMPH	AMPH	169	8.93E-1	Simul
chr7	38762562	38971994	-	VPS41	VPS41	130	4.99E-1	Simul
chr7	39017597	39532694	+	POU6F2	POU6F2	277	5.99E-1	Simul
chr7	39605974	39649919	+	YAE1D1	YAE1D1	39	4.8E-1	Simul
chr7	39663081	39747723	+	RALA	RALA	46	8.34E-1	Simul
chr7	39989635	40136733	+	CDK13	CDK13	51	9.17E-3	Simul
chr7	40165621	40174258	-	MPLKIP	MPLKIP	18	1.14E-2	Simul
chr7	40174574	40900362	+	SUGCT	SUGCT	198	7.54E-2	Simul
chr7	41724711	41742706	-	INHBA	INHBA	39	4.23E-1	Simul
chr7	42000547	42277469	-	GLI3	GLI3	178	5.25E-3	Simul
chr7	42948324	42951904	-	C7orf25	C7orf25	22	4.4E-1	Simul
chr7	42956459	42971822	-	PSMA2	PSMA2	27	4.96E-1	Simul
chr7	42971798	42988557	+	MRPL32	MRPL32	36	5.84E-1	Simul
chr7	43152197	43605600	+	HECW1	HECW1	226	2.21E-1	Simul
chr7	43622356	43666385	+	STK17A	STK17A	58	7.3E-2	Simul
chr7	43648054	43769316	-	COA1	COA1	67	9.91E-1	Simul
chr7	43798278	43846939	+	BLVRA	BLVRA	41	6.87E-1	Simul
chr7	43906156	43909492	-	MRPS24	MRPS24	23	1.98E-1	Simul
chr7	43915492	43966010	-	URGCP	URGCP	40	6.21E-3	Simul
chr7	43966036	43995735	+	UBE2D4	UBE2D4	34	3.89E-3	Simul
chr7	44040487	44049721	+	SPDYE1	SPDYE1	11	6.77E-2	Simul
chr7	44084238	44109055	+	DBNL	DBNL	26	3.48E-3	Simul
chr7	44102325	44105186	-	PGAM2	PGAM2	26	3.41E-3	Simul
chr7	44111845	44122139	-	POLM	POLM	32	4.52E-3	Simul
chr7	44143959	44154161	+	AEBP1	AEBP1	38	6.24E-3	Simul
chr7	44154285	44163957	-	POLD2	POLD2	34	4.51E-2	Simul
chr7	44178462	44180931	-	MYL7	MYL7	35	4.66E-2	Simul
chr7	44183871	44237769	-	GCK	GCK	43	4.79E-2	Simul
chr7	44240566	44253893	+	YKT6	YKT6	28	1.57E-1	Simul
chr7	44256748	44374176	-	CAMK2B	CAMK2B	42	2.17E-1	Simul
chr7	44418719	44530479	-	NUDCD3	NUDCD3	37	8.06E-1	Simul
chr7	44552133	44580914	-	NPC1L1	NPC1L1	33	4.71E-1	Simul
chr7	44605015	44614650	-	DDX56	DDX56	24	4.03E-1	Simul
chr7	44617492	44621886	-	TMED4	TMED4	21	3.07E-1	Simul
chr7	44646170	44748665	+	OGDH	OGDH	39	1.036E-1	Simul
chr7	44788179	44809477	+	ZMIZ2	ZMIZ2	26	1.01E-1	Simul
chr7	44836278	44864163	+	PPIA	PPIA	32	9.78E-2	Simul
chr7	44866389	44887682	-	H2AFV	H2AFV	27	7.62E-2	Simul
chr7	44915895	44924960	-	PURB	PURB	23	8.51E-1	Simul
chr7	45002260	45018697	-	MYO1G	MYO1G	22	1.65E-1	Simul
chr7	45039073	45116068	+	CCM2	CCM2	66	2.51E-1	Simul
chr7	45120036	45128513	-	NACAD	NACAD	54	5.47E-2	Simul
chr7	45139698	45151646	-	TBRG4	TBRG4	59	3.16E-2	Simul
chr7	45197389	45225901	+	RAMP3	RAMP3	83	6.4E-2	Simul
chr7	45613738	45762715	+	ADCY1	ADCY1	74	2.83E-1	Simul
chr7	45927955	45933267	+	IGFBP1	IGFBP1	29	5.37E-1	Simul
chr7	45951948	45961473	-	IGFBP3	IGFBP3	40	6.32E-1	Simul
chr7	47314751	47622156	-	TNS3	TNS3	163	8.18E-1	Simul
chr7	47735327	48019178	-	HUS1	HUS1	216	1.07E-2	Simul
chr7	47814249	47988088	-	PKD1L1	PKD1L1	165	7.52E-3	Simul
chr7	48026744	48068716	-	SUN3	SUN3	54	7.84E-3	Simul
chr7	48075107	48100901	+	C7orf57	C7orf57	36	4.75E-3	Simul
chr7	48128224	48148330	+	UPP1	UPP1	37	8.25E-3	Simul
chr7	48211054	48687092	+	ABCA13	ABCA13	210	8.38E-1	Simul
chr7	48887361	48891221	+	AC004899.1	AC004899.1	44	9.49E-1	Simul
chr7	49813256	49961546	+	VWC2	VWC2	77	3.27E-2	Simul
chr7	49890016	50160925	-	ZPBP	ZPBP	115	3.72E-2	Simul
chr7	50135631	50199426	+	C7orf72	C7orf72	66	8.96E-2	Simul
chr7	50343719	50472799	+	IKZF1	IKZF1	63	1.53226155E-7	CONVERGED
chr7	50511830	50518088	-	FIGNL1	FIGNL1	50	5.42E-1	Simul
chr7	50526133	50633154	-	DDC	DDC	104	6.79E-1	Simul
chr7	50657759	50861159	-	GRB10	GRB10	183	6.56E-1	Simul
chr7	51083908	51384515	-	COBL	COBL	146	1.67E-1	Simul
chr7	53103348	53104617	+	POM121L12	POM121L12	29	3.27E-1	Simul
chr7	54610017	54638773	+	VSTM2A	VSTM2A	48	9.71E-1	Simul
chr7	54819942	54827667	-	SEC61G	SEC61G	46	5.45E-1	Simul
chr7	55086713	55324313	+	EGFR	EGFR	160	2.83E-1	Simul
chr7	55433140	55501435	+	LANCL2	LANCL2	58	2.77E-1	Simul
chr7	55503748	55640681	-	VOPP1	VOPP1	69	2.87E-1	Simul
chr7	55861236	55930482	-	SEPT14	SEPT14	23	2.11E-3	Simul
chr7	55955168	56009918	+	ZNF713	ZNF713	28	2.31E-3	Simul
chr7	56019485	56067874	+	GBAS	GBAS	23	6.08E-3	Simul
chr7	56019511	56024192	+	MRPS17	MRPS17	21	5.65E-3	Simul
chr7	56078743	56119297	-	PSPH	PSPH	19	1.39E-1	Simul
chr7	56119322	56131682	+	CCT6A	CCT6A	13	3.03E-1	Simul
chr7	56131694	56148363	+	SUMF2	SUMF2	15	3.04E-1	Simul
chr7	56148439	56160689	-	PHKG1	PHKG1	16	3.3E-1	Simul
chr7	56169261	56174269	-	CHCHD2	CHCHD2	17	3.57E-1	Simul
chr7	56182373	56184093	-	NUPR1L	NUPR1L	17	3.63E-1	Simul
chr7	57187320	57207571	-	ZNF479	ZNF479	15	2.41E-1	Simul
chr7	57509882	57533252	+	ZNF716	ZNF716	32	2.71E-1	Simul
chr7	62809238	62812151	+	AC006455.1	AC006455.1	4	1.16E-1	Simul
chr7	63505820	63538927	+	ZNF727	ZNF727	29	4.69E-1	Simul
chr7	63688851	63727309	+	ZNF679	ZNF679	41	5.04E-1	Simul
chr7	63767836	63815238	+	ZNF736	ZNF736	58	5.01E-1	Simul
chr7	63980261	64023484	-	ZNF680	ZNF680	27	6.21E-1	Simul
chr7	64126510	64171404	+	ZNF107	ZNF107	31	7.29E-1	Simul
chr7	64254765	64294054	+	ZNF138	ZNF138	23	1.23E-1	Simul
chr7	64330549	64391344	+	ZNF273	ZNF273	24	8.81E-2	Simul
chr7	64432153	64467062	-	ZNF117	ZNF117	12	7.58E-2	Simul
chr7	64451186	64467121	-	ERV3-1	ERV3-1	10	5.95E-2	Simul
chr7	64838711	64866038	+	ZNF92	ZNF92	33	1.24E-1	Simul
chr7	65338253	65424550	+	VKORC1L1	VKORC1L1	18	1.46E-1	Simul
chr7	65425670	65447301	-	GUSB	GUSB	20	2.86E-1	Simul
chr7	65540784	65558545	+	ASL	ASL	19	2.38E-1	Simul
chr7	65579590	65619555	+	CRCP	CRCP	31	2.55E-1	Simul
chr7	65670185	65885530	+	TPST1	TPST1	60	3.32E-1	Simul
chr7	65939542	65940709	+	AC008267.1	AC008267.1	7	8.8E-1	Simul
chr7	66093867	66276446	+	KCTD7	KCTD7	43	4.5E-1	Simul
