chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr5	36035118	36071460	-	UGT3A2	UGT3A2	108	3.15E-1	Simul
chr5	36098513	36152063	-	LMBRD2	LMBRD2	114	4.44E-1	Simul
chr5	36152090	36184421	+	SKP2	SKP2	76	4.62E-1	Simul
chr5	36192693	36242381	-	NADK2	NADK2	89	5.35E-1	Simul
chr5	36248535	36302216	-	RANBP3L	RANBP3L	90	5.13E-1	Simul
chr5	36606456	36688436	+	SLC1A3	SLC1A3	192	2.55E-1	Simul
chr5	36876860	37066515	+	NIPBL	NIPBL	95	2.5E-1	Simul
chr5	37106329	37249530	-	C5orf42	C5orf42	57	3.53E-1	Simul
chr5	37288238	37371283	-	NUP155	NUP155	33	4.86E-1	Simul
chr5	37379313	37753537	+	WDR70	WDR70	213	2.41E-1	Simul
chr5	37812778	37839788	-	GDNF	GDNF	152	2.5E-1	Simul
chr5	38258510	38465123	+	EGFLAM	EGFLAM	301	9.3E-1	Simul
chr5	38475064	38608456	-	LIFR	LIFR	139	6.61E-1	Simul
chr5	38845959	38945698	+	OSMR	OSMR	133	8.24E-1	Simul
chr5	38938020	39074510	-	RICTOR	RICTOR	120	6.98E-1	Simul
chr5	39105337	39274630	-	FYB	FYB	223	9.01E-1	Simul
chr5	39105357	39107350	+	AC008964.1	AC008964.1	76	6.51E-1	Simul
chr5	39284363	39424970	-	C9	C9	184	9.72E-1	Simul
chr5	39371779	39462402	-	DAB2	DAB2	143	9.32E-1	Simul
chr5	40679599	40693837	+	PTGER4	PTGER4	60	6.06E-2	Simul
chr5	40714576	40756077	-	TTC33	TTC33	80	6.18E-2	Simul
chr5	40759480	40798476	-	PRKAA1	PRKAA1	81	6.96E-2	Simul
chr5	40825363	40835437	-	RPL37	RPL37	76	7.51E-2	Simul
chr5	40841285	40860275	+	CARD6	CARD6	84	1.23E-1	Simul
chr5	40909353	40983041	+	C7	C7	209	2.28E-1	Simul
chr5	40998118	41071444	-	MROH2B	MROH2B	230	2.69E-1	Simul
chr5	41142335	41261540	-	C6	C6	251	1.58E-1	Simul
chr5	41307055	41510730	-	PLCXD3	PLCXD3	282	1.92E-1	Simul
chr5	41730166	41870621	-	OXCT1	OXCT1	132	6.99E-1	Simul
chr5	41904289	41921738	+	C5orf51	C5orf51	72	5.51E-1	Simul
chr5	41925355	41941845	+	FBXO4	FBXO4	74	5.03E-1	Simul
chr5	42423878	42721979	+	GHR	GHR	254	9.51E-1	Simul
chr5	42756902	42802462	+	CCDC152	CCDC152	133	9.42E-1	Simul
chr5	42799981	42887494	-	SEPP1	SEPP1	175	8.88E-1	Simul
chr5	43039334	43043272	-	ANXA2R	ANXA2R	53	4.35E-1	Simul
chr5	43065277	43192123	+	ZNF131	ZNF131	108	3.9E-1	Simul
chr5	43192172	43280952	+	NIM1K	NIM1K	87	3.46E-1	Simul
chr5	43289496	43313614	-	HMGCS1	HMGCS1	57	5.79E-1	Simul
chr5	43376746	43412493	-	CCL28	CCL28	74	2.63E-1	Simul
chr5	43444353	43483995	-	C5orf28	C5orf28	58	7.94E-1	Simul
chr5	43486802	43515247	-	C5orf34	C5orf34	55	8.21E-1	Simul
chr5	43526368	43557860	-	PAIP1	PAIP1	42	8.6E-1	Simul
chr5	43602793	43707507	+	NNT	NNT	43	6.5E-1	Simul
chr5	44303645	44389808	-	FGF10	FGF10	132	7.33E-1	Simul
chr5	44809026	44820530	+	MRPS30	MRPS30	67	7.81E-1	Simul
chr5	45259348	45696253	-	HCN1	HCN1	147	2.26E-1	Simul
chr5	49692025	49739082	-	EMB	EMB	55	2.76E-1	Simul
chr5	49961732	50142356	+	PARP8	PARP8	176	5.19E-1	Simul
chr5	50678920	50690564	+	ISL1	ISL1	64	9.69E-1	Simul
chr5	52083729	52255040	+	ITGA1	ITGA1	400	5.82E-1	Simul
chr5	52083773	52099880	+	PELO	PELO	181	3.23E-1	Simul
chr5	52285155	52390609	+	ITGA2	ITGA2	337	4.2E-1	Simul
chr5	52391508	52405893	-	MOCS2	MOCS2	225	3.03E-1	Simul
chr5	52776238	52782964	+	FST	FST	65	3.08E-1	Simul
chr5	52856462	52979168	+	NDUFS4	NDUFS4	161	2.03E-1	Simul
chr5	53179774	53606412	-	ARL15	ARL15	579	6.19E-1	Simul
chr5	53751444	53752207	+	HSPB3	HSPB3	149	9.06E-1	Simul
chr5	53813588	53842415	+	SNX18	SNX18	151	3.45E-1	Simul
chr5	54273691	54318499	-	ESM1	ESM1	141	5.82E-2	Simul
chr5	54320080	54330398	+	GZMK	GZMK	59	7.61E-1	Simul
chr5	54398475	54406080	+	GZMA	GZMA	60	8.66E-1	Simul
chr5	54408798	54469005	-	CDC20B	CDC20B	107	4.99E-1	Simul
chr5	54455945	54462899	+	GPX8	GPX8	81	7.76E-1	Simul
chr5	54526979	54529508	-	CCNO	CCNO	64	4.94E-1	Simul
chr5	54552072	54603550	-	DHX29	DHX29	69	4.35E-1	Simul
chr5	54603587	54721409	+	SKIV2L2	SKIV2L2	144	4.63E-1	Simul
chr5	54720681	54830878	-	PPAP2A	PPAP2A	141	5.74E-1	Simul
chr5	54921672	55069022	-	SLC38A9	SLC38A9	144	7.5E-1	Simul
chr5	55033844	55112985	+	DDX4	DDX4	103	6.98E-1	Simul
chr5	55147206	55218678	+	IL31RA	IL31RA	96	8.94E-1	Simul
chr5	55230922	55290821	-	IL6ST	IL6ST	73	8.82E-1	Simul
chr5	55395506	55529186	-	ANKRD55	ANKRD55	216	1.83386295E-9	CONVERGED
chr5	56205086	56221359	+	SETD9	SETD9	97	4.81E-1	Simul
chr5	56215428	56267502	-	MIER3	MIER3	143	6.68E-1	Simul
chr5	56469774	56560506	+	GPBP1	GPBP1	80	1.94E-1	Simul
chr5	56775845	56778636	-	ACTBL2	ACTBL2	106	5.87E-1	Simul
chr5	57749808	57756087	-	PLK2	PLK2	182	5.46E-1	Simul
chr5	57787261	57792917	+	GAPT	GAPT	145	7.44E-1	Simul
chr5	57878047	58155213	+	RAB3C	RAB3C	439	4.99E-1	Simul
chr5	58264864	59817947	-	PDE4D	PDE4D	1472	3.98E-1	Simul
chr5	59726564	59726939	+	FKSG52	FKSG52	66	9.42E-1	Simul
chr5	59892738	59996017	-	DEPDC1B	DEPDC1B	83	5.39E-1	Simul
chr5	60047617	60140216	-	ELOVL7	ELOVL7	136	8.01E-1	Simul
chr5	60169657	60240900	-	ERCC8	ERCC8	88	4.38E-1	Simul
chr5	60240955	60448853	+	NDUFAF2	NDUFAF2	193	2.1E-1	Simul
chr5	60453535	60458301	-	SMIM15	SMIM15	62	1.47E-1	Simul
chr5	60933534	61047590	+	C5orf64	C5orf64	262	5.56E-1	Simul
chr5	61601988	61833076	+	KIF2A	KIF2A	227	4.65E-1	Simul
chr5	61683080	61699766	-	DIMT1	DIMT1	76	6.41E-1	Simul
chr5	61699798	61924409	+	IPO11	IPO11	190	5E-1	Simul
chr5	61808069	61808309	-	ENSG00000268942	ENSG00000268942	57	3.22E-1	Simul
chr5	61874561	61877275	+	LRRC70	LRRC70	61	3.34E-1	Simul
chr5	63256182	63258334	-	HTR1A	HTR1A	44	9.36E-1	Simul
chr5	63461670	63668696	+	RNF180	RNF180	135	8.47E-1	Simul
chr5	63802083	63908139	+	RGS7BP	RGS7BP	179	2.33E-1	Simul
chr5	63986134	64013917	+	FAM159B	FAM159B	79	1.58E-1	Simul
chr5	64013970	64064512	-	SREK1IP1	SREK1IP1	111	1.93E-1	Simul
chr5	64064756	64314590	+	CWC27	CWC27	273	8.72E-1	Simul
chr5	64444562	64777747	-	ADAMTS6	ADAMTS6	320	1.92E-1	Simul
chr5	64813592	64858998	-	CENPK	CENPK	133	5.99E-2	Simul
chr5	64859062	64883376	+	PPWD1	PPWD1	124	4.27E-2	Simul
chr5	64885506	64921802	-	TRIM23	TRIM23	144	7.46E-2	Simul
chr5	64920542	64962060	+	TRAPPC13	TRAPPC13	123	9.16E-2	Simul
chr5	64961754	65018862	-	SGTB	SGTB	124	1.4E-1	Simul
chr5	65018022	65167553	+	NLN	NLN	236	5.54E-1	Simul
chr5	65222302	65378377	+	ERBB2IP	ERBB2IP	126	3.47E-1	Simul
chr5	65435798	65479443	+	SREK1	SREK1	89	3.65E-1	Simul
chr5	65892175	66465423	+	MAST4	MAST4	690	9.89E-1	Simul
chr5	66478102	66492627	-	CD180	CD180	84	5.96E-1	Simul
chr5	67511547	67597649	+	PIK3R1	PIK3R1	140	7.86E-1	Simul
chr5	68389472	68426896	+	SLC30A5	SLC30A5	83	3.9E-1	Simul
chr5	68462836	68474072	+	CCNB1	CCNB1	69	3.12E-1	Simul
chr5	68485374	68506184	+	CENPH	CENPH	62	3.51E-1	Simul
chr5	68513586	68525956	+	MRPS36	MRPS36	61	3.11E-1	Simul
chr5	68530667	68573250	+	CDK7	CDK7	72	3.45E-1	Simul
chr5	68576001	68628636	-	CCDC125	CCDC125	61	3.9E-1	Simul
chr5	68646810	68665840	-	TAF9	TAF9	40	9.69E-1	Simul
chr5	68665119	68710628	+	RAD17	RAD17	43	7.98E-1	Simul
chr5	68710938	68740157	+	MARVELD2	MARVELD2	32	7.29E-1	Simul
chr5	70751441	70863649	+	BDP1	BDP1	126	8.39E-1	Simul
chr5	70883114	70954531	+	MCCC2	MCCC2	142	9.6E-1	Simul
chr5	71014989	71016875	+	CARTPT	CARTPT	129	4.8E-1	Simul
chr5	71403060	71505395	+	MAP1B	MAP1B	172	7.09E-1	Simul
chr5	71515235	71616473	-	MRPS27	MRPS27	79	2.67E-1	Simul
chr5	71616193	71656052	+	PTCD2	PTCD2	56	1.86E-1	Simul
chr5	71738478	71803554	-	ZNF366	ZNF366	183	2E-1	Simul
chr5	72112138	72212560	+	TNPO1	TNPO1	92	8.43E-1	Simul
chr5	72251807	72386349	+	FCHO2	FCHO2	110	9.36E-1	Simul
chr5	72416118	72427644	+	TMEM171	TMEM171	112	9.81E-1	Simul
chr5	72469021	72470970	+	TMEM174	TMEM174	104	9.46E-1	Simul
chr5	72740653	72744352	-	FOXD1	FOXD1	50	8.15E-1	Simul
chr5	72794232	72801460	+	BTF3	BTF3	113	7.98E-1	Simul
chr5	72848159	72861511	-	ANKRA2	ANKRA2	133	6.8E-1	Simul
chr5	72861267	72877794	+	UTP15	UTP15	122	6.7E-1	Simul
chr5	72921982	73237818	+	ARHGEF28	ARHGEF28	484	3.47E-1	Simul
chr5	73923233	73937249	-	ENC1	ENC1	134	1.59E-1	Simul
chr5	73935847	74018472	+	HEXB	HEXB	183	3.13E-1	Simul
chr5	74017028	74063196	-	GFM2	GFM2	117	2.58E-1	Simul
chr5	74062816	74072737	+	NSA2	NSA2	72	1.55E-1	Simul
chr5	74073398	74162776	-	FAM169A	FAM169A	107	1.87E-1	Simul
chr5	74323288	74326724	-	GCNT4	GCNT4	68	2.78E-1	Simul
chr5	74364099	74532703	-	ANKRD31	ANKRD31	137	1.55E-1	Simul
chr5	74632153	74657929	+	HMGCR	HMGCR	70	4.73E-2	Simul
chr5	74664310	74807963	-	COL4A3BP	COL4A3BP	91	7.28E-2	Simul
chr5	74807580	74896969	+	POLK	POLK	79	5.57E-2	Simul
chr5	74969948	75013313	-	POC5	POC5	124	8.24E-2	Simul
chr5	75378996	75649764	+	SV2C	SV2C	364	4.32E-1	Simul
chr5	75699073	76003957	+	IQGAP2	IQGAP2	429	9.25E-1	Simul
chr5	75911306	75919259	-	F2RL2	F2RL2	183	6.56E-1	Simul
chr5	76011867	76031606	+	F2R	F2R	116	7.29E-1	Simul
chr5	76114757	76131140	+	F2RL1	F2RL1	91	8.4E-1	Simul
chr5	76145825	76217475	+	S100Z	S100Z	127	9.46E-1	Simul
chr5	76248537	76276983	+	CRHBP	CRHBP	101	9.1E-1	Simul
chr5	76325075	76361059	+	AGGF1	AGGF1	83	6.47E-1	Simul
chr5	76367896	76383148	-	ZBED3	ZBED3	71	5.87E-1	Simul
chr5	76506273	76725632	+	PDE8B	PDE8B	342	7.11E-1	Simul
chr5	76721794	76916436	-	WDR41	WDR41	258	3.78E-1	Simul
chr5	76924537	76935513	-	OTP	OTP	84	2.05E-1	Simul
chr5	76986990	77164604	-	TBCA	TBCA	292	9.55E-1	Simul
chr5	77296348	77590579	-	AP3B1	AP3B1	231	6.91E-1	Simul
chr5	77656338	77776562	+	SCAMP1	SCAMP1	185	6.56E-1	Simul
chr5	77781037	78065844	-	LHFPL2	LHFPL2	316	9.51E-1	Simul
chr5	78073031	78281910	-	ARSB	ARSB	342	5.71E-1	Simul
chr5	78293437	78531861	-	DMGDH	DMGDH	269	2.61E-1	Simul
chr5	78365539	78385289	+	BHMT2	BHMT2	106	3.44E-1	Simul
chr5	78407601	78428108	+	BHMT	BHMT	72	2.98E-1	Simul
chr5	78523713	78523911	-	AC016559.1	AC016559.1	25	3.47E-2	Simul
chr5	78532011	78623038	+	JMY	JMY	87	3.04E-2	Simul
chr5	78668458	78810040	-	HOMER1	HOMER1	158	4.72E-1	Simul
chr5	78907942	78982471	+	PAPD4	PAPD4	130	5.22E-1	Simul
chr5	78985699	79096063	+	CMYA5	CMYA5	228	8.32E-1	Simul
chr5	79275583	79287082	-	MTX3	MTX3	97	1.59E-1	Simul
chr5	79287133	79379110	+	THBS4	THBS4	202	1.21E-1	Simul
chr5	79407049	79551898	-	SERINC5	SERINC5	246	1.76E-1	Simul
chr5	79615443	79617661	+	SPZ1	SPZ1	106	5.48E-1	Simul
chr5	79703831	79775169	+	ZFYVE16	ZFYVE16	111	9.07E-1	Simul
chr5	79783787	79838382	+	FAM151B	FAM151B	96	4.66E-1	Simul
chr5	79852573	79866307	-	ANKRD34B	ANKRD34B	76	5.72E-1	Simul
chr5	79922046	79950802	-	DHFR	DHFR	130	6.8E-1	Simul
chr5	79945818	79946855	-	MTRNR2L2	MTRNR2L2	105	9.23E-1	Simul
chr5	79950466	80172279	+	MSH3	MSH3	302	7.26E-1	Simul
chr5	80256490	80525975	+	RASGRF2	RASGRF2	420	4.58E-1	Simul
chr5	80529103	80562216	+	CKMT2	CKMT2	108	7.04E-1	Simul
chr5	80597408	80609116	+	ZCCHC9	ZCCHC9	74	4.92E-1	Simul
chr5	80625823	80689998	-	ACOT12	ACOT12	96	6.31E-1	Simul
chr5	80708839	81047616	-	SSBP2	SSBP2	299	5.93E-1	Simul
chr5	81267843	81572676	+	ATG10	ATG10	168	1.24E-1	Simul
chr5	81569176	81574396	-	RPS23	RPS23	70	6E-1	Simul
chr5	81575280	81682796	+	ATP6AP1L	ATP6AP1L	164	9.28E-1	Simul
chr5	82348664	82373682	-	TMEM167A	TMEM167A	99	3.75E-1	Simul
chr5	82373316	82649606	+	XRCC4	XRCC4	210	5.41E-1	Simul
chr5	82767283	82878122	+	VCAN	VCAN	224	6.56E-1	Simul
chr5	82933623	83017432	-	HAPLN1	HAPLN1	148	4.27E-1	Simul
chr5	83236372	83680611	-	EDIL3	EDIL3	404	5.3E-1	Simul
chr5	85913720	85916779	+	COX7C	COX7C	26	9.83E-1	Simul
chr5	86512422	86534822	-	AC008394.1	AC008394.1	31	7.88E-1	Simul
chr5	86563704	86687748	+	RASA1	RASA1	44	9.44E-1	Simul
chr5	86687310	86708836	-	CCNH	CCNH	23	9.56E-1	Simul
chr5	87485449	87565293	-	TMEM161B	TMEM161B	85	9.39E-1	Simul
chr5	88013974	88199922	-	MEF2C	MEF2C	146	5.8E-1	Simul
chr5	89688077	89705603	-	CETN3	CETN3	78	5.24E-1	Simul
chr5	89754019	89770585	-	MBLAC2	MBLAC2	62	4.7E-1	Simul
chr5	89767564	89810370	+	POLR3G	POLR3G	88	5.97E-1	Simul
chr5	89811427	89825401	-	LYSMD3	LYSMD3	78	5.6E-1	Simul
chr5	89825160	90460038	+	GPR98	GPR98	635	6.16E-1	Simul
chr5	90664540	90679176	-	ARRDC3	ARRDC3	44	2.79E-1	Simul
chr5	92919042	92930321	+	NR2F1	NR2F1	24	7.6E-1	Simul
chr5	92953774	93447404	-	FAM172A	FAM172A	224	5.74E-1	Simul
chr5	93070507	93077343	-	POU5F2	POU5F2	39	5.89E-1	Simul
chr5	93488670	93954309	-	KIAA0825	KIAA0825	288	3.25E-1	Simul
chr5	93954051	94075141	+	ANKRD32	ANKRD32	154	7.62E-1	Simul
chr5	94039445	94620279	-	MCTP1	MCTP1	570	6.27E-1	Simul
chr5	94727047	94786158	+	FAM81B	FAM81B	163	4.85E-1	Simul
chr5	94799598	94890711	-	TTC37	TTC37	126	3.5E-1	Simul
chr5	94890777	94940768	+	ARSK	ARSK	74	7.79E-1	Simul
chr5	94955781	94957846	+	GPR150	GPR150	57	7.52E-1	Simul
chr5	94982457	95020477	+	RFESD	RFESD	99	8.15E-1	Simul
chr5	94987884	95034415	-	SPATA9	SPATA9	102	8.4E-1	Simul
chr5	95049225	95160087	+	RHOBTB3	RHOBTB3	192	6.95E-2	Simul
chr5	95087022	95158709	-	GLRX	GLRX	147	5.94E-2	Simul
chr5	95187935	95195837	+	C5orf27	C5orf27	122	5.05E-2	Simul
chr5	95220801	95297775	-	ELL2	ELL2	123	3.48E-1	Simul
chr5	95726118	95769847	-	PCSK1	PCSK1	129	8.94E-1	Simul
chr5	95860970	96115299	+	CAST	CAST	496	7.32E-1	Simul
chr5	96096520	96143803	-	ERAP1	ERAP1	240	8.57E-1	Simul
chr5	96211642	96255420	+	ERAP2	ERAP2	157	3.25E-1	Simul
chr5	96271097	96373219	+	LNPEP	LNPEP	158	2.85E-1	Simul
chr5	96427573	96478576	-	LIX1	LIX1	120	8.05E-1	Simul
chr5	96496570	96518964	-	RIOK2	RIOK2	100	7.39E-1	Simul
chr5	98104353	98134347	+	RGMB	RGMB	74	7.07E-1	Simul
chr5	98190907	98262240	-	CHD1	CHD1	94	9.61E-1	Simul
chr5	99871008	99922445	+	FAM174A	FAM174A	132	6.26E-1	Simul
chr5	100142638	100238970	-	ST8SIA4	ST8SIA4	115	3.45E-1	Simul
chr5	101569689	101632253	-	SLCO4C1	SLCO4C1	139	2.04E-1	Simul
chr5	101707485	101834720	-	SLCO6A1	SLCO6A1	209	8.28E-2	Simul
chr5	102089684	102366809	+	PAM	PAM	204	9.95E-3	Simul
chr5	102421703	102455855	-	GIN1	GIN1	52	1.55E-2	Simul
chr5	102455852	102548500	+	PPIP5K2	PPIP5K2	83	5.17485412E-6	CONVERGED
chr5	102594402	102614361	+	C5orf30	C5orf30	53	5.14928946E-6	CONVERGED
chr5	102884555	102898494	-	NUDT12	NUDT12	96	9.14E-1	Simul
chr5	106712589	107006596	-	EFNA5	EFNA5	425	6.99E-1	Simul
chr5	107194735	107717799	-	FBXL17	FBXL17	626	2.93E-1	Simul
chr5	108083522	108532542	+	FER	FER	378	6.19E-1	Simul
chr5	108670409	108745695	-	PJA2	PJA2	135	7.85E-1	Simul
chr5	109025066	109205326	+	MAN2A1	MAN2A1	342	5.64E-1	Simul
chr5	109624933	110074657	-	TMEM232	TMEM232	302	7.87E-2	Simul
chr5	110073836	110100857	+	SLC25A46	SLC25A46	68	7.94E-1	Simul
chr5	110405759	110413722	+	TSLP	TSLP	78	5.21E-1	Simul
chr5	110427413	110466200	+	WDR36	WDR36	156	8.8E-1	Simul
chr5	110559350	110830584	+	CAMK4	CAMK4	376	6.71E-1	Simul
chr5	110831730	110848288	-	STARD4	STARD4	93	5.9E-1	Simul
chr5	110998317	111333161	-	NREP	NREP	398	3.57E-2	Simul
chr5	111478137	111755013	-	EPB41L4A	EPB41L4A	325	1.44E-2	Simul
chr5	111755279	111756310	+	EPB41L4A-AS2	EPB41L4A-AS2	26	1.35E-1	Simul
chr5	112043194	112181936	+	APC	APC	184	4.3E-1	Simul
chr5	112196918	112205485	+	SRP19	SRP19	92	5.56E-1	Simul
chr5	112212083	112258236	-	REEP5	REEP5	105	6.75E-1	Simul
chr5	112227312	112228791	+	ZRSR1	ZRSR1	70	5.36E-1	Simul
chr5	112312398	112356667	+	DCP2	DCP2	144	5.36E-1	Simul
chr5	112357795	112824527	-	MCC	MCC	657	8.37E-1	Simul
chr5	112768250	112770728	-	TSSK1B	TSSK1B	136	7.88E-1	Simul
chr5	112849379	112930982	+	YTHDC2	YTHDC2	245	1.74E-1	Simul
chr5	113696641	113832337	+	KCNN2	KCNN2	231	4.02E-1	Simul
chr5	114460458	114516243	-	TRIM36	TRIM36	98	2.12E-1	Simul
chr5	114546526	114598569	-	PGGT1B	PGGT1B	125	1.9E-1	Simul
chr5	114602884	114632528	-	CCDC112	CCDC112	119	7.28E-1	Simul
chr5	114856607	114880591	-	FEM1C	FEM1C	128	4.79E-1	Simul
chr5	114914338	114961876	-	TICAM2	TICAM2	103	4.05E-1	Simul
chr5	114949204	114968689	-	TMED7	TMED7	79	3.16E-1	Simul
chr5	115140429	115152651	-	CDO1	CDO1	67	3.68E-2	Simul
chr5	115163892	115177555	-	ATG12	ATG12	55	3.49E-2	Simul
chr5	115177177	115249778	+	AP3S1	AP3S1	106	4.57E-2	Simul
chr5	115298150	115363316	+	AQPEP	AQPEP	269	3.25E-1	Simul
chr5	115420687	115748459	+	COMMD10	COMMD10	611	4.66E-1	Simul
chr5	115779311	115910630	-	SEMA6A	SEMA6A	280	5.96E-1	Simul
chr5	118173016	118324240	-	DTWD2	DTWD2	125	3.14E-1	Simul
chr5	118373466	118584833	+	DMXL1	DMXL1	129	3.92E-1	Simul
chr5	118604386	118735383	+	TNFAIP8	TNFAIP8	201	4.67E-1	Simul
chr5	118788137	118972894	+	HSD17B4	HSD17B4	260	7.89E-1	Simul
chr5	118965253	118971517	+	FAM170A	FAM170A	142	6.61E-1	Simul
chr5	119799972	120023027	+	PRR16	PRR16	332	7.35E-1	Simul
chr5	121187649	121188519	+	FTMT	FTMT	47	8.14E-1	Simul
chr5	121297655	121411265	+	SRFBP1	SRFBP1	144	3.97E-1	Simul
chr5	121398889	121413980	-	LOX	LOX	67	3.96E-1	Simul
chr5	121465207	121515312	+	ZNF474	ZNF474	91	4.53E-1	Simul
chr5	121647048	121799914	+	SNCAIP	SNCAIP	192	9.77E-1	Simul
chr5	122110690	122165803	+	SNX2	SNX2	119	6.23E-2	Simul
chr5	122179133	122365049	+	SNX24	SNX24	243	1.77E-2	Simul
chr5	122358944	122372436	-	PPIC	PPIC	83	1.44E-2	Simul
chr5	122424815	122529960	+	PRDM6	PRDM6	280	7.7E-1	Simul
chr5	122680578	122759286	-	CEP120	CEP120	165	4.62E-1	Simul
chr5	122847792	122952739	+	CSNK1G3	CSNK1G3	168	3.94E-1	Simul
chr5	123972607	124084500	-	ZNF608	ZNF608	174	3.37E-1	Simul
chr5	125695823	125832186	+	GRAMD3	GRAMD3	253	4.29E-1	Simul
chr5	125877532	125931110	-	ALDH7A1	ALDH7A1	128	3.97E-1	Simul
chr5	125935959	125962944	+	PHAX	PHAX	83	7.7E-1	Simul
chr5	125967413	125971979	+	C5orf48	C5orf48	58	6.35E-1	Simul
chr5	126112314	126172712	+	LMNB1	LMNB1	91	1.82E-1	Simul
chr5	126203405	126366500	-	MARCH3	MARCH3	71	1.44E-1	Simul
chr5	126378249	126409184	-	C5orf63	C5orf63	43	1.52E-1	Simul
chr5	126626522	126801429	+	MEGF10	MEGF10	209	3.6E-1	Simul
chr5	126853300	126890781	+	PRRC1	PRRC1	102	3.35E-1	Simul
chr5	126984735	126994322	+	CTXN3	CTXN3	110	3.93E-1	Simul
chr5	127419457	127525380	+	SLC12A2	SLC12A2	128	4.16E-1	Simul
chr5	127593600	127994878	-	FBN2	FBN2	454	7.73E-1	Simul
chr5	127873705	128369335	+	SLC27A6	SLC27A6	691	5.12E-3	Simul
chr5	128430443	128449721	+	ISOC1	ISOC1	127	1.14E-2	Simul
chr5	128795957	129074376	+	ADAMTS19	ADAMTS19	311	8.99E-1	Simul
chr5	129083771	129102425	+	KIAA1024L	KIAA1024L	103	7.19E-1	Simul
chr5	129240164	129522327	+	CHSY3	CHSY3	235	6.79E-1	Simul
chr5	130494719	130507428	-	HINT1	HINT1	36	7.89E-1	Simul
chr5	130506502	130541119	+	LYRM7	LYRM7	47	6.07E-1	Simul
chr5	130581185	130734140	+	CDC42SE2	CDC42SE2	88	7.26E-1	Simul
chr5	130759613	130970929	-	RAPGEF6	RAPGEF6	129	8.76E-1	Simul
chr5	130977406	131132710	-	FNIP1	FNIP1	91	8.74E-1	Simul
chr5	131142682	131347936	-	ACSL6	ACSL6	152	6.15E-1	Simul
chr5	131396221	131398897	+	IL3	IL3	98	7.23E-1	Simul
chr5	131409482	131411859	+	CSF2	CSF2	82	6.89E-1	Simul
chr5	131527530	131631008	-	P4HA2	P4HA2	172	4.68E-1	Simul
chr5	131593363	131609147	+	PDLIM4	PDLIM4	103	3.63E-1	Simul
chr5	131630135	131679899	+	SLC22A4	SLC22A4	144	3.34E-1	Simul
chr5	131705443	131731306	+	SLC22A5	SLC22A5	123	2.7E-1	Simul
chr5	131817300	131826490	-	IRF1	IRF1	125	1.65E-1	Simul
chr5	131877135	131892530	-	IL5	IL5	39	4.51E-1	Simul
chr5	131891710	131980313	+	RAD50	RAD50	92	7.06E-1	Simul
chr5	131991954	131996802	+	IL13	IL13	89	7.73E-3	Simul
chr5	132009677	132018368	+	IL4	IL4	93	6.86E-3	Simul
chr5	132028319	132073330	-	KIF3A	KIF3A	111	7.36E-3	Simul
chr5	132086508	132142933	-	SEPT8	SEPT8	93	8.76E-3	Simul
chr5	132149032	132152488	+	SOWAHA	SOWAHA	66	2.87E-1	Simul
chr5	132157832	132166590	-	SHROOM1	SHROOM1	74	2.78E-1	Simul
chr5	132196872	132202576	-	GDF9	GDF9	73	2.26E-1	Simul
chr5	132202251	132203723	+	UQCRQ	UQCRQ	71	1.91E-1	Simul
chr5	132208013	132210738	+	LEAP2	LEAP2	71	2.1E-1	Simul
chr5	132211070	132299326	-	AFF4	AFF4	106	2.83E-1	Simul
chr5	132332676	132362296	-	ZCCHC10	ZCCHC10	44	1.71E-1	Simul
chr5	132387653	132442141	+	HSPA4	HSPA4	82	1.59E-1	Simul
chr5	132532146	132948255	-	FSTL4	FSTL4	576	1.31E-1	Simul
chr5	133291200	133304478	-	C5orf15	C5orf15	55	3.26E-1	Simul
chr5	133307605	133340824	-	VDAC1	VDAC1	56	3.69E-1	Simul
chr5	133450401	133487556	+	TCF7	TCF7	110	1.46E-1	Simul
chr5	133484632	133512729	-	SKP1	SKP1	92	9E-2	Simul
chr5	133530024	133561833	-	PPP2CA	PPP2CA	74	6.43E-2	Simul
chr5	133541304	133706738	-	CDKL3	CDKL3	106	3.61E-1	Simul
chr5	133706869	133727683	+	UBE2B	UBE2B	34	6.4E-1	Simul
chr5	133737777	133747589	-	CDKN2AIPNL	CDKN2AIPNL	49	5.89E-1	Simul
chr5	133860002	133918918	+	JADE2	JADE2	98	2.39E-3	Simul
chr5	133936833	133984961	-	SAR1B	SAR1B	42	8.48E-3	Simul
chr5	133984478	134063513	+	SEC24A	SEC24A	19	1.77E-1	Simul
chr5	134074190	134087847	+	CAMLG	CAMLG	16	1.76E-1	Simul
chr5	134094468	134190823	+	DDX46	DDX46	26	4.39E-1	Simul
chr5	134181369	134195427	+	C5orf24	C5orf24	17	6.75E-1	Simul
chr5	134209492	134237215	+	TXNDC15	TXNDC15	32	7.48E-1	Simul
chr5	134240595	134343649	+	PCBD2	PCBD2	89	9.03E-2	Simul
chr5	134303595	134347392	+	CATSPER3	CATSPER3	77	8.12E-2	Simul
chr5	134363424	134370503	-	PITX1	PITX1	80	8.78E-2	Simul
chr5	134669589	134735604	-	H2AFY	H2AFY	95	7.57E-1	Simul
chr5	134779904	134783038	-	C5orf20	C5orf20	113	6.86E-1	Simul
chr5	134779907	134788089	-	TIFAB	TIFAB	120	6.88E-1	Simul
